id,author,updated_time,spent,stars,contents
33927121,六道胖虎,2022-10-30 02:30:23,0,5,坐等胡桃
33927084,洛熙Fall,2022-10-30 02:25:31,27869,5,爱上好吧
33927076,慕楠,2022-10-30 02:24:41,0,5,前期很好玩，后期就有点长草了
33927075,手机用户50512330,2022-10-30 02:24:39,0,5,好玩
33927022,肆,2022-10-30 02:18:46,24330,5,成长体验：从一个什么也打不过，见到怪只能跑的萌新逐渐成长，练习技术，从蒙德到稻妻再到须弥，旅途十分愉快剧情丰富度：剧情很完美，但有很多刀子有的时候会让你不由得落泪，剧情非常完美就是希望能多一点福利
33926965,Lust、,2022-10-30 02:11:54,13985,5,真好玩，玩什么王者荣耀，都给劳资来玩原神
33926900,好累(ó﹏ò),2022-10-30 02:09:00,27175,5,怎么说呢？游戏很好玩比如音乐故事文案什么的都是很不错，美工啥的更不用说（基本国内美工没有差的吧）就是这个ch不知道在想什么？你排抽卡顺序像是在抽签还有抽卡概率问题（这个怪我非吧）你懂抽了87抽抽出一个厕纸的痛吗
33926928,爱你一生,2022-10-30 02:06:49,0,5,听他们说是好玩的，具体不知道，如果好玩的话我也去玩玩
33926887,则面的你,2022-10-30 02:02:20,99394,5,许愿纳西妲～
33926843,古见同学,2022-10-30 01:57:52,15423,5,解密太简单了建议难一点
33926779,xかねきけんx,2022-10-30 01:52:01,0,5,我是萧奇，开服大佬（雾
33926761,人生得意须尽欢,2022-10-30 01:51:12,0,5,剧情真的非常不错，特别喜欢，今年1月入坑的，已经55级了，真的很不错
33926571,无神,2022-10-30 01:23:34,4553,3,真服了，云玩有时间都玩不了，根本进不去太服了
33926559,空我小,2022-10-30 01:22:41,0,5,挺好玩的，就是有点肝
33926506,ice/神,2022-10-30 01:17:03,0,3,想入坑，但它实名认证的时候显示操作过于频
33926482,User339131080,2022-10-30 01:12:57,0,5,给妮露突破太费劲了
33926475,手握日月摘星辰,2022-10-30 01:11:33,25554,5,囤原石，直接强娶堂主
33926466,玫瑰.,2022-10-30 01:10:53,21906,5,每天上线打打委托，圣遗物本坐牢，做做活动，养养老婆，抽抽卡挺好的
28645465,Eyrlta,2022-10-30 01:50:26,0,3,说实话，之前挺喜欢这游戏的，但最近玩了塞尔达，才发现原神某些开放世界元素不齐全，确实有一些像抄袭了塞尔达。原神作为一款开放世界游戏，是很普通的，但作为二次元游戏，角色设计非常好，剧情也是非常能打的。但从长期来看，玩家退游的可能会加大，尤其是老玩家。我自从到了55级，感觉就没有原来那么有意思了，于是毅然决然退游了。希望原神越做越好吧。
33926296,周小园,2022-10-30 01:43:53,0,5,好玩
33621218,闻红尘,2022-10-30 01:43:00,1022,5,萌新一枚，为万叶入坑，坐等万叶复刻10.3 27抽 16级10.9 38抽 20级10.17 48抽 22级10.23 60抽 23级10.30 67抽 24级
33926163,Sakana~,2022-10-30 01:17:23,40568,5,嘎嘎好玩
33926107,璃梦,2022-10-30 01:05:43,0,3,想玩但是在内部更新不允许
33926048,kluoo,2022-10-30 00:51:31,0,5,原神这款游戏可以说是国内游戏做的很成功的一款了，但是评价却是大相径庭，不喜欢的人可以骂，但是不要去对着内些热爱这个游戏的玩家发表你自己自私的看法，让自己得到同伙的支持，只能说这种做法非常的让人恶心。我自己对着款游戏是满意的，虽说剧情跟崩三比差了不只一星半点，但玩法很多，非主线的剧情算好了，不需要刻意强求的去达成某个目标，別总想着赚原石抽角色，你不是来打工的，去慢慢探索大世界，这儿的风景十分好的。别整得跟个打工人似的，跟着攻略到处跑，大不了用罗盘找一下，百分百很简单的。总之希望做的越来越好吧，有待提高对于米哈游来说。
33926038,陌染,2022-10-30 00:48:24,20494,1,真的心寒了连歪五次mhy是没ml了吗？老玩家退游了
33926008,慕辰-原神,2022-10-30 00:38:49,58196,5,3.1版本：懒懒懒
29321594,头发越粉骂人越狠,2022-10-30 00:34:45,36261,1,我开服到现在一天没落下过，满勤，每天清两次体力，体力基本就没满过，刚刚账号被找回，我没话说了，麻了（tap游戏时长记得不准，我大部分时间在电脑上玩）
33925971,手机用户17446789,2022-10-30 00:31:56,0,5,好游戏
33526220,不重二十斤不改名,2022-10-30 00:20:31,0,4,成就日常给了，分直接有
33925931,听我说,2022-10-30 00:19:30,1378,5,100++++
33925868,咸鱼玩家,2022-10-29 23:59:27,72,5,真香！DDDD！从三月份开始玩，非老玩家，微氪玩家，非酋。这就是满足了我绝大部分期待的手游！这个游戏居然免费？不少小玩法都可以单独抽离做为一个新游戏了！最后，等一段提瓦特爱情故事。
33925806,灰牌357,2022-10-29 23:04:56,0,5,杀死教令院的贤者，救草神！
33925709,明,2022-10-29 21:43:23,0,1,这游戏角色太贵了吧，能不能把角色标好价格放出来卖呢？你们不敢，因为抽卡这种赌博性质的更赚钱
33925706,漏洞,2022-10-29 21:40:49,102,5,终究还是回来了，每次深夜都会想起你，回来看风景，就像自己就在那里一样，提瓦特大陆，我又回来了
33925659,昒昕,2022-10-29 21:00:49,0,5,资源获取：原石有点少了
23445636,乱打的kk,2022-10-29 20:27:24,4505,5,回归
33925543,签与签巡,2022-10-29 20:07:00,0,2,很喜欢原神，等草神等了很久之前爆出来草神莱伊拉一起出，也很喜欢莱伊拉&hellip;结果分成上下两半出！ch挨打！
33925479,淼 ,2022-10-29 19:39:50,41583,5,可以休闲养成冒险
33925459,酒吞喵喵,2022-10-29 19:34:30,0,3,整体质量可圈可点，要不然我也不会玩一年。就是须弥的沙漠地图有点难探索，实在是玩不动了。
33925411,墨雨清风,2022-10-29 19:15:51,6885,3,虽然但是只玩了这么点批时间，我还是得说点贵游的不足（优点都在说，前人之述备矣）1.剧情没跳过真的很离谱好吧，别说剧情有多好看什么的，谁都会有赶时间的时候，也保不定大号玩完开小号，又不是两小时退款你熬我这个时间干嘛呢2.在此之前我是战双玩家，所以我对福利这方面不多说了，战双给我惯坏了所以我觉得别的游戏都挺一般，我已经客观不了了3.喂喂，解谜真的很有趣好吗，解了半天没有一丝进展只能去搜攻略真的很有趣好吗，只能跟着别人的脚步顺着走真的很有趣好吗4.不知道贵游有听说漫展上coser们给贵游通用抽奖货币下跪一事，这种观念的产生不知贵游是否一点问题都没有5.回到正题，我认为有必要给地图来个立体的？不会把奖励放在刁钻的地方就是为了恶心玩家的吧，肯定是为了让玩家感受破解谜题的快乐的吧，那能否给点线索呢，蒙德都是地上还好说，须弥沙漠稻妻都是什么弔地图，为了多浪费一点时间真的为难你了6.贵游任务分配真的没问题吗，我现在任务看着就累，森林书还没开始呢。而我知道的老玩家唯一能上线超过二十分钟的方法是有人接受了他的入队申请。老玩家没事干自然退，新玩家打不完自然退7.我是来玩游戏的，不是来上班的
31287938,广岛小男孩,2022-10-29 19:05:51,0,3,自由度：这个区域以后再来探索吧、运营：钟离事件，周年庆，外国玩家建议才顶用，胡桃语音暗改，版本延期低情公关，池子延期无补偿&hellip;&hellip;、可玩性：剧情延期长草加长、（画面音乐都是现在国产游戏标配，这也勉强算优点吧？
33925344,呵呵,2022-10-29 18:57:11,0,5,可玩性很高好吧，只不过我为什么抽不出阿贝多！
33925293,alex goot,2022-10-29 18:46:30,0,3,三分给兰罗摩，最喜欢的是须弥，但最要命的也是须弥，该怎么说呢，2022年了，大家的时间都很宝贵，少点阴间解谜
33925290,你的影子不在这,2022-10-29 18:44:57,0,1,就***遗物系统真脑残本来稀有词条就难出，还配队成本高得离谱，无论是时间还是金钱，就一个三个月一轮游体验的游戏，忍得住真心佩服。
33925281,Lawrencium · 鲸,2022-10-29 18:42:33,6430,1,只能说这圣遗物和歪的概率就是做出来恶心人的，一个58级的人没有像样冰伤杯，近两个月胚子歪率百分之95，武器池子永远吃满定轨，还带歪的，哪个nt ch想的歪率，真就仓检呗，以后我连首冲我都不碰了，怪不得这么多人骂，活该
33925038,すみせい,2022-10-29 18:00:47,13838,5,其实不卡带得动
33925002,鸡火锅吃饭,2022-10-29 17:54:08,21500,5,不说什么了！全在游戏里
33924930,橙子,2022-10-29 17:42:50,2531,3,这卡池概率也忒低了吧。。。
33924796,王,2022-10-29 17:23:37,0,5,这游戏太好玩了!!!
33924795,User119447872,2022-10-29 17:23:28,33042,1,有点累了
33924463,人懒书闲,2022-10-29 16:42:04,0,1,原神是款单机改网游的游戏，从有明确目的、主线改成枯燥、重复的日常，玩久了当然会腻。部分玩家也一样明明圈地自萌就好非要四处张扬，看多了当然会烦。
33924426,手机用户59311679,2022-10-29 16:38:26,18823,5,很好玩
33924375,User392744539,2022-10-29 16:31:13,0,5,男主太惨了
33924338,七字惊凉,2022-10-29 16:26:45,34133,4,路过
33924305,舟行不止,2022-10-29 16:23:54,34065,5,很喜欢原神的风景和3.0以来的剧情，一些世界任务的剧情也很好，但是最喜欢的还是在大世界跑来跑去
33924282,和平之春,2022-10-29 16:21:46,0,5,我是老玩家了好久没玩了今天要来一个！！！
33924271,德丽莎是我哒,2022-10-29 16:20:19,62589,4,总评：四星，十分满分可以给个7.6~8.6圣遗物系统改了可以加0.5。接受不了稍显幼稚的剧情可以跳过这个游戏了，主线一直略显幼稚（3.0之前）支线和一些世界任务的故事很可以（古云有螭，神樱大祓等等，故事很好，杠之前请看准：故事很好）可以接受剧情不跳过的话总体可玩时长在100h+（不包括剧情，世界任务，传说任务以及邀约。纯探图那种）开新图可玩性：★★★★★不开新图且旧图探索度80%以上：★★活动可玩性：★★★～★★★★★（躲猫猫在我看来是五星，打怪三星，其他四星）美术：★★★★★音乐：★★★★★★★★（吹爆好吧！）运营：★★策划：-★★★★（希望策划每天上班前给美术和音乐磕个头）圣遗物系统：-★（本质上是为了增加在线时长，不过出货率太低了，根本就是一坨）所谓专武：-★★（说的就是你&mdash;&mdash;什么jb钥）~★★★社区环境：-★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★（还是那句话：玩游不混圈快乐似神仙[原神二创非常非常多，高质量的也多，不混圈不管节奏的体验还是很好的]，原神这玩意儿节奏太多了）角色设定：一到六星（宵宫！我的宵宫！）这点主观性太强，评星图一乐深渊（深境螺旋）：★★无感，一个月打两次，一次给两抽不到。就是检测队伍用的。mhy把入口移到马斯克礁挺好的，提瓦特更多的是风景和旅程，深渊这玩意儿。。。传说任务：-★★★★★～★★★★★难说，主观性很强，不过心海的。。。（没错！就是那个负星的！其他的还说的过去，心海传说是真的拉）总结：目前来看原神没有竞品（或者说竞品太拉，如果原神的高度是6目前已经出了的类的某游最高的也就4，我是希望竞品快来米哈游赶紧卷），可玩性还可以，算中上。PS：随游戏等级（冒险等级）提升游戏性下降，开新图的版本再次上升，随着探索度提升游戏性下降安利话语：这里没有PVP（[评论区]这款游戏有，而且有丰富的mod你可以在这款游戏里找到市面上所有游戏的mod）有的是旅途，风景和老婆老公。你可以带上你喜欢的角色在大世界看风景，打怪，用他们做一些奇奇怪怪的事情。也可以找萍姥姥要个壶，开开心心的做一个原壶大佬。还可以狂刷圣遗物疯狂提练度练手法杀穿大世界和深渊，录下视频，上传在各个平台，听取评论区&ldquo;大佬&rdquo;一片（那种到处喷粪的不用管）还可以在提瓦特的各个角落寻找着过去这片大陆的记忆，逝去的生灵的故事，搜集各种书本，看看上面记录的文字。这里很自由，也很不自由，无需管外界的话语，太刮痧的事情各种攻略up已经帮你解决，活跃在其他地方的&ldquo;八级萌新&rdquo;也很乐意帮助你（只需要付出一句哪怕虚情假意的谢谢或者大佬666他们就会很开心的），更有一种玩法就是&ldquo;云&rdquo;无需下载，点开B站或者其他APP，搜各种二创。最后[俱收并蓄，裁雨留虹，深海的加护]套个盾减个伤加个血先，游戏时长肯定不止991，之前还有个B服的（56级）月卡党，微氪总共（三个号）大概二十来张小月卡，大月卡五六个吧（官服大号：56级[大小月卡共计十六张，结晶总共差不多氪了一单648]，小号：57级[三四张小月卡]）说这些只是想表示：我真的玩过且氪过一点，作为给mhy送过钱的玩家（哪怕不是很多），我自认为有资格评价这款游戏
33924253,满天银河,2022-10-29 16:18:34,822,5,非常棒，时隔两年回来玩发现确实很好，之前错过了
33924199,フルール,2022-10-29 16:17:53,102622,5,20年10月5日，我被同学拉入坑的，退坑回坑以来，已经有五百多天了，目前59级玩了这么久唯一的感受就是，米哈游做的太好了，端游那些更为优秀的作品就不说了，国内手游来看，目前开放世界游戏也没有能比得过原神的，单纯是质量上的碾压不过想坚持玩原神还是得有个喜欢的东西在里面&mdash;&mdash;角色、剧情、开放世界这三种元素如果你很喜欢其中一种，那么原神绝对是值得你去尝试的肝氪度：肝度绝对值得讲一讲了，原神须弥版本后的肝度变得非常高，萌新很难在短时间内做完主线，世界任务、各种成就以及大世界探索度更是肝度爆表，不过到了后期就会变得没事干，从一个超高肝度变成休闲游戏，所谓大佬长草可以无聊到去多人游戏里随机找人带萌新氪度并不是很高，完全零氪的玩家一样能玩的很开心，深渊照样能满星。小月卡党也很多，占的最多的还是大小月卡党，这两种是收益最高的氪点，小月卡是10倍收益，大月卡则是一把自选的强力武器和若干的角色培养材料，大小月卡玩家玩起来会非常舒服，一个版本保底有一个金剧情丰富度：剧情丰富度很高，原神的ch在任何地方都可能埋点线索，从物品介绍，到主线剧情，全都无缝衔接，很多意想不到的地方都能埋点剧情线索，世界任务、隐藏任务和成就少说也有大几百个了，甚至大部分NPC都有自己单独的对话打击感：作为一个动作游戏，打击感、闪避无敌帧、登龙剑，各种大大小小的操作手法细节都做的很棒，它无愧为一个动作游戏
33924192,龍,2022-10-29 16:10:49,48013,5,我不用多说，就凭我玩儿了好多天，并且升到了58级，就知道这个游戏有多好。
33924087,九幽,2022-10-29 15:59:56,0,5,就是有点蚝时间，五星是用寿命换来的
33924061,卓,2022-10-29 15:56:51,41036,5,看一眼时长
33924038,.,2022-10-29 15:55:16,0,5,好肝
33923962,原来你也玩原神,2022-10-29 15:46:56,0,5,作为资深OP，还是要说一下，首先开服角色得强度肯定是有问题，其次新出得角色还是很戳我的，但是我只会喜欢阿晴，麻烦加强下吧，球球了
33923862,www,2022-10-29 15:38:34,0,5,草神不歪，玩到关服
33923855,夏夏夏飯,2022-10-29 15:38:03,18998,5,须弥地图：佛系玩家
33923821,夜则,2022-10-29 15:33:28,0,1,玩法真不行，很多人都说剧情好，我是真没看出来，优化是真的差，我都服了，还没有野炊的灵魂，每次还都歪，真没意思
25458648,天阙骄阳.,2022-10-29 15:29:16,15499,5,一般
33923633,老子神之爷,2022-10-29 15:17:42,0,5,太好玩了
33923426,一直圆号哒,2022-10-29 15:03:06,0,5,不要混圈，会变得不幸。（好好玩游戏就是了，不需要管那堆猴啊，啥的）
33923397,jojo,2022-10-29 15:01:20,17765,5,终于做完森林书了
33923388,天真,2022-10-29 15:00:37,60206,5,高度自由的单机游戏还是挺适合休闲的当初刚出的时候听别人说氪金要求太高就没玩最近没啥玩的自己玩了几个月氪了四个大月卡五个小月卡500不到深渊三个月的时候已经能打穿12-3只是不能9星属于手残类型给主播打直接一次过（还氪了个6一组双倍充值目前原石还有3W最近出的角色我都比较想要所以氪了点属于收藏）我的观点是氪金应该没啥要求，看个人选择啥都想要那肯定是氪氪氪！平民就要有计划有选择了可以去查查那些配队适合自己！玩法多样化就和氪金挂钩了毕竟角色少肯定对配队有影响的当然刚入坑的时候没复刻好的主C大世界还是比较艰难的当然也是最有意思的时候！画质绝壁是杠杠的这是公认的我感觉不好的地方就是解密太费脑了有些活动太浪费时间就比如暑假的金苹果岛严重差评！有些任务特阴间不看攻略说真的根本没几个人会做大地图显示也不完美只有一张平面图地下的地图一大堆只能看小地
33923337,A,2022-10-29 14:56:07,0,5,很喜欢
33923295,子时,2022-10-29 14:52:14,0,4,有谁知道25级突破任务打无相之雷用什么角色比较好要怎么培养
33923244,买吗,2022-10-29 14:46:56,4515,5,真的，我很喜欢
33923168,7,2022-10-29 14:40:16,0,5,复刻申鹤
33923156,长街有风,2022-10-29 14:39:16,22877,5,真的6呐，国庆七天（好不容易争取到的）不开启璇步流霞活动，国庆后才开启，两大周放一次假的学生党顶天也只能领到第六天，最后一天还安排五抽，这个活动，我真的是醉了
33923151,毓,2022-10-29 14:38:32,0,5,原神真的值得大家玩。我以前是玩鹅厂的，直到同学推荐这个游戏。如今我把游戏删了，不是因为玩腻了，而是我自己即将面临考试。但无论是可玩性还是画质音乐等等，都值得各位下载原神。总之在提瓦特，剧情与人物设定都十分令我留恋。大概半年之后，我会重新下载下来，重返提瓦特，重新品味这个游戏的奥妙。对此时的我来说，原神已不仅仅是一个游戏。考试之后，我会与你再见面的，旅行者&hellip;&hellip;
33923083,◇v◇,2022-10-29 14:33:54,0,5,好玩
33922915,做梦』,2022-10-29 14:19:03,0,4,这个是B服还是什么？
33922798,海绵小宝,2022-10-29 14:08:46,0,5,非常的好玩，只是有时候怪打不过就有点生气
33922434,User45278999,2022-10-29 14:07:14,18375,1,从热爱到渐渐的失望再见了原神
33922585,User352294728,2022-10-29 14:04:09,8859,4,肝疼&hellip;&hellip;否则就五星了。还没歪出刻晴，等歪出来就给五星，目前40级，开荒中
33922734,林、,2022-10-29 14:02:18,0,4,我来说说抽卡吧，感觉新玩家都很欧几乎很少会歪，相反老玩家就嘎嘎歪了，我134的号目前57级公子池退坑了，雷神池回归，大小月卡都充，首充也充了，但是老米好像对我不太友好，从雷神池子到现在的妮露池，就只有一次八重神子没歪，其他全部都是70多抽歪掉，武器池也是每次都给我出另一把武器，这次提纳里的池子还吃满定轨，给我出了2把惯虹，我不知道是什么保持我还能继续登录可能就是因为我的月卡还没用完吧（老是习惯性的补月卡抽奖，现在还有153天）如果继续这么非下去我的热情很快就会被消磨殆尽了吧，刚好最近也在玩幻塔感觉还不错能玩下去而且最重要的是我幻塔很欧经常30-40抽就出了，看来是完美爱我点
33922658,W,2022-10-29 13:55:58,0,5,不戳两次小保底都没歪开局还抽到一个刻情
22622858,时光QAQ,2022-10-29 13:49:14,13702,5,快过年了，想了想，还是给了原神五星。我也是开服玩家，PC端可以玩的时候，就玩了。中途也出现过想退游的冲动，有些天日常体力都没打，所以到现在，玩了139天，才53级，给开服玩家丢脸了_(:* &ang;)_不过，这个游戏做的是真的不错，如果不是可玩点少了些(但这个也没办法)，我可能直接吹爆。哈哈哈ヾ(@^▽^@)ノ不说了，直接给五星。快过年了，大家都高兴高兴。(。`&omega;&acute;)&hellip;&hellip;&hellip;&hellip;间隔这么久，继续回来评论一下。(=^^=)这两年来，原神经历节奏不少，我中途也退出过一段时间（因为手臂受伤），好气啊，弄得活动弓没得到_冲月卡也充了快两年了，这是我第一个充钱这么多的游戏（别看是月卡，其他游戏我基本上就6块首冲或零氪）。说实话，玩的挺开心的，只不过以前开心是提升战斗力，打深渊，搜刮大世界，现在我咸鱼了，传说任务都还有两个没做完(/&omega;＼)害羞，所以靠二创，以及b站萌新入坑视频来获得快乐(▽)。虽然现在玩原神有点腻了，但二创真的有意思，哈哈哈哈哈。原神是节奏最大的游戏之一，但也是一款毋庸置疑的成功游戏以及我认为的好游戏(▽)。不过，现在是2022年10月29日，米哈游你能不能管管内鬼啊，我现在好烦内鬼啊，毕竟我看到内鬼消息大部分都会忍不住，但后快乐一下子，等后面前瞻就没啥子期待感了！
33922586,钻石,2022-10-29 13:48:37,0,5,三发三个金真的很银杏
33922515,好名字,2022-10-29 13:42:16,0,5,好玩
33922488,User494416137,2022-10-29 13:41:03,0,4,花车颠啊颠，纳西妲睁开眼&hellip;&hellip;他真的，我哭死
28107867,liai,2022-10-29 13:35:58,4254,3,作为开服玩家表示游戏非常好但是圣遗物爆率太低了.最好出一个圣遗物保底或定轨，我用了10多管体力都没出一个火伤杯
33922418,小肠肠,2022-10-29 13:31:14,0,1,这还玩的下去吗
33922293,爱胡桃の屑梦の魂,2022-10-29 13:17:36,4720,5,还行，就是3.2复刻宵宫是个啥玩意，等胡桃都等了半年了，听说3.2复刻胡桃，我准备了三百多抽，结果你给我来个宵宫是啥意思
33922287,辞离月恋兮,2022-10-29 13:17:03,0,1,一坨***这个游戏 把玩家当韭菜 该削不削 该增强不增强
33922248,炽焰,2022-10-29 13:14:11,0,5,为什么明明安装了微信，但是不能微信支付呢？
33922209,凉栀丶少年,2022-10-29 13:10:17,26563,5,阿丽
33922205,明日.枫,2022-10-29 13:09:33,1484,5,玩是挺好玩的，云玩用流量排了一个多小时刚进去就被卡出来
33922152,宇辰宝贝,2022-10-29 13:03:43,0,5,女士打不过啊！削一下吧！
33922150,mn,2022-10-29 13:03:34,54245,5,好玩
33922072,光,2022-10-29 12:55:44,0,5,挺好的
29280121,LTQ,2022-10-29 12:53:46,88719,4,垃圾游戏，大家都别玩，让我独自承受这份痛苦uid198949088下为本人大号概况
33922025,姬柊ˇ雪菜,2022-10-29 12:50:55,33276,4,玩了怎么久的原神也该发表一下意见了（个人意见切勿乱喷） 我12开头的手机开服玩家退了一段时间 复刻钟离的时候回游的 一开始我就用雷泽 七七 钟离 班尼特玩到了2.0 复刻可莉的时候抽了之后就一直放在了仓库 到了现在也有想退游的想法 但还是对二次元对原神的热爱没退 我同学有3个玩原神的全是我带的 那时候他们都说原神狗都不玩 现在他们都是上号做完日常都下的人了。这个游戏真的很怪我的号双黄2次连金好几次没怎么歪 歪了30抽内就能出我同学的号次次歪一般都到80后出金玩了这么久了一天比一天无聊但有的时候没游戏玩了就想上原神看看其他游戏都不想玩原神反馈也反馈了个寂寞 真希望能看一下建议我觉得把出up的改了改成60%也不至于骂的退游的这么多（可能会有人喷我说什么其他游戏也是50%之类的）我同学就因为次次保底差点退了游mhy也做不到都满意就像隔壁王者一样天天有人骂但还是有人玩 我也玩王者现在也是半退游状态 有朋友叫才玩优点原神音乐好 风景好 人物建模好 剧情虽然有的刀但也挺好缺点任务繁琐 剧情无聊 活动有的时候不想做 没有组队的玩法（虽然是单机游戏但出个组队的和朋友玩玩也行我觉得）没更新任务 活动 版本的时候感觉非常无聊更新了之后又不想做我须弥除了魔神任务其他的都摆烂了总结每个游戏都有缺点都不能满足所以玩家
33922001,牛牛牛牛,2022-10-29 12:48:49,0,5,为什么小米不能玩原神
33921958,Mountain,2022-10-29 12:45:17,0,5,永远爱原神，虽然只能玩云
33921946,。。。,2022-10-29 12:44:00,0,5,立绘建模：嘎嘎好看
33921856,栖山啄饮,2022-10-29 12:34:40,0,4,作为一个刚卸载的人表示，挺好玩的，接任务的自由度也很高，就是做菜自由度不高。如果可以随机合成隐藏菜谱更好。打斗技能很绚烂，上手很爽。但我卸载的原因是昨晚玩完犯晕，到今天心里都是恶心的。真的很遗憾，玩不下去了
33921777,zack,2022-10-29 12:27:46,44243,5,yyds
33921719,蒋鹏浩,2022-10-29 12:22:20,0,1,下都下不了
33921588,春风,2022-10-29 12:10:24,25860,5,怎么还没到3.2
33921578,和杨,2022-10-29 12:09:38,0,4,为什么我安装不下来
33921577,神原,2022-10-29 12:09:35,0,5,国内二游天花板能容忍策划不当人可以无脑入请一定记得旅行的目的，不要迷失在无意义的pvp和争论之中
33921471,淘淘不淘,2022-10-29 12:01:20,0,5,好喜欢里面的人物呀
33921457,病娇,2022-10-29 11:59:51,0,5,3.1版本：6须弥地图：6立绘建模：6
33921432,原神的爱好者胡桃的狗,2022-10-29 11:56:44,0,5,胡桃我爱你
33921401,小孩的亲,2022-10-29 11:53:39,0,5,旅途总有一天会赢来终点，不必匆忙
33921384,User418019126,2022-10-29 11:51:46,36679,4,还可以，海岛入坑的，剧情啥的做的非常不错
33921347,无铭,2022-10-29 11:48:29,7906,5,这游戏真尼玛好玩，我他妈武器池歪了四把狼末
33921335,暮昏,2022-10-29 11:46:57,0,1,真的无聊
33921169,笑笑,2022-10-29 11:31:48,104790,5,圣遗物概率意难平
22613399,椰酥方糖,2022-10-29 11:16:09,55569,5,太阳不起我不起 原宝就是了不起
33920974,allnext,2022-10-29 11:13:35,0,5,这个五星是给提纳里角色演示bgm的，太TM好听了，昨天刷到之后就在循环。虽然之前也觉得温迪，胡桃，雷神的bgm好听，但是都没有提纳里bgm给我的感觉好。我超喜欢这个游戏，风景，音乐，人物，还有剧情，我真的，虽然是大非酋（次次大保底），但是从没想过退游。（我朋友都说我的用户黏性太强了）。米哈游，你再这样作践我，我就不充月卡了
33920966,音,2022-10-29 11:13:00,4800,5,挺好的
33920926,温迪的狗,2022-10-29 11:10:24,27901,4,好玩
33920903,一个喜欢游戏的手残,2022-10-29 11:07:59,24984,4,体验良好，还有申鹤快复刻吧，申鹤厨不能没有申鹤啊，虽说我入坑晚了点
33920834,金,2022-10-29 11:02:23,0,5,3.1版本：太好玩啦！
33920830,高仁,2022-10-29 11:01:53,8148,5,火本牢底坐穿
33920706,冯还能是谁,2022-10-29 10:50:12,0,1,能玩得死
33920690,功夫,2022-10-29 10:48:24,0,3,云玩挺好玩，就是空间太大，手机下不下来，要40G空间。
33920611,问道者,2022-10-29 10:41:59,16873,5,good
33920604,。。,2022-10-29 10:40:25,0,3,我为什么安了
33920532,来雁遥,2022-10-29 10:33:41,0,5,非常满意
23237653,Alone  in  a,2022-10-29 10:27:38,25709,5,很棒的游戏，画风好，剧情也好，重要的是甘雨老婆好
33920432,郜,2022-10-29 10:24:24,0,5,肝死我了
33920387,最美好的事，,2022-10-29 10:21:02,0,5,之前玩过一段时间 挺好玩的 无聊时可以玩玩
33920346,桜川葵,2022-10-29 10:17:42,0,1,游戏还行，但是孝子能不能别出来恶心人呢
33920253,dhdhi,2022-10-29 10:10:45,0,5,值得玩
33920251,手机用户97160789,2022-10-29 10:10:39,7161,5,看看时长，60级了还是一个人玩
33920224,妤,2022-10-29 10:08:19,0,5,好喜欢这个游戏
33920116,So you will,2022-10-29 09:59:31,7678,5,刚开始没登tap，时长无挺喜欢的
33920117,我叫朱毅,2022-10-29 09:59:31,0,1,更新太慢了
32629556,User397752572,2022-10-29 09:46:29,327,5,作为一个萌新，抽卡啥的我还是不懂，也不知道啥好，只是单纯过剧情和任务，做的非常佛系，所以在玩法这方面我实在是没法说，抽卡我也不怎么抽，所以你们骂的策划我也不太了解。就是&hellip;&hellip;至冬是以沙俄为背景的是吧&hellip;&hellip;所以什么时候原神出俄配！！！！！我要听至冬俄配！！！！至冬和俄配才是最dio的！！b站有辣么多好听的俄配，搞的我心痒痒QAQ快！出！俄！配！（这个俄配真的很优秀QAQ）我已经46级了，对游戏也有一定的了解。其他的剧情温馨感人，有的时候会突然发刀，这没什么。我的角色只有22个，除了琴歪谁都不亏。（一命行秋水神和二命班尼特，开心）主要就是3.2这个及其＊＊＊＊的教令院！！！枪在手，跟我走，救草神，杀贤狗！
33919921,kk,2022-10-29 09:41:02,19367,5,我是宵宫的狗
33919872,一剑风华绝代,2022-10-29 09:37:16,9414,1,一星好评，玩还是可以的，就是，玩着玩着就感觉没意思了。
33919827,仙,2022-10-29 09:33:53,9354,5,立绘建模：欸嘿不错的游戏
33919819,xxxtentacion,2022-10-29 09:33:15,18669,5,原神真的好玩
33919816,TTG,2022-10-29 09:32:57,0,5,前期抽卡一两发十连就能出，后期都吃保底，痛苦死了
33919676,霸霸,2022-10-29 09:20:21,0,5,老玩家很友好的哦
33919675,A余生*,2022-10-29 09:20:13,7005,4,今年玩的这个游戏感觉很新颖，就是感觉打怪方式还是有点不习惯，
33919648,剑圣JS,2022-10-29 09:17:48,0,2,新鲜劲过了玩着真的没劲，每次任务巨长无比，剧情也不够优秀甚至因为太长体验巨差，说是开放世界但是走一遍再去你都不知道该干什么，还要每天这里跑哪里打刷材料。战斗也挺枯燥，吸引不了我。主要是玩这游戏见的逆天太多了令人有点蚌埠注希望原神别倒。
33919487,影,2022-10-29 09:11:26,0,5,原先觉得没有意思退游了，后来了解这款游戏，就会一直玩下去（懒得编辑下去了）
33919271,.........,2022-10-29 08:42:18,0,5,这游戏太好玩了
